"V1","V2"
76.972408710653,0
76.9724993097582,0
77.0277038903518,0
77.0277945871012,0
77.0278852840109,0
77.0279759810807,0
77.0280666783107,341.728332519531
77.0281573757008,1340.32727050781
77.0282480732512,3093.2001953125
77.0283387709617,5268.22998046875
77.0284294688325,7318.88916015625
77.0285201668634,7354.55078125
77.0286108650545,5209.7431640625
77.0287015634059,2943.509765625
77.0287922619174,852.497924804688
77.0288829605891,0
77.0289718681384,0
77.0290625671305,0
77.0291532662828,0
77.0292439655953,0
77.9077649064278,0
77.9078571619666,0
77.9079494176692,0
77.9080416735358,0
77.9081339295662,958.305480957031
77.9082261857604,1465.85522460938
77.9083184421186,1562.92358398438
77.9084106986406,1168.54516601562
77.9085029553265,554.046630859375
77.9085953888074,0
77.908687645821,0
77.9087799029985,0
77.9088721603399,0
77.9687817575582,0
77.9688741214992,0
77.9689664856042,0
77.9690588498734,0
77.9691512143067,559.001342773438
77.9692435789042,2287.18823242188
77.9693359436657,5514.29833984375
77.9694283085914,10080.4853515625
77.9695206736812,14823.7802734375
77.9696130389352,16345.861328125
77.9697054043533,12596.4501953125
77.9697977699355,7656.30908203125
77.9698901356818,3074.38916015625
77.9699825015923,183.96598815918
77.9700777184889,0
77.9701700847277,0
77.9702624511305,0
77.9703548176975,0
78.9580811430394,0
78.9581752704717,0
78.9582693980724,0
78.9583635258414,0
78.9584576537787,0
78.9585517818843,1617.95776367188
78.9586459101582,5486.326171875
78.9587400386005,12725.982421875
78.9588341672111,28168.005859375
78.9589282959899,47491.98828125
78.9590224249372,65709.3515625
78.9591165540527,61506.9375
78.9592106833366,39465.01171875
78.9593048127887,18546.623046875
78.9593989424093,3251.7998046875
78.9594930721981,0
78.9595872215093,0
78.9596813516347,0
78.9597754819285,0
78.9598696123907,0
78.9651411869269,0
78.9652353269842,0
78.9653294672098,0
78.9654236076038,0
78.9655177481661,796.647399902344
78.9656118888967,1562.26928710938
78.9657060297957,2157.31689453125
78.965800170863,2275.763671875
78.9658943120987,1877.12573242188
78.9659884535028,1219.603515625
78.9660825950752,656.511779785156
78.9661767399737,0
78.9662708818827,0
78.9663650239602,0
78.966459166206,578.153381347656
78.9665533086202,2019.82250976562
78.9666474512027,3963.61328125
78.9667415939535,6197.68505859375
78.9668357368727,7356.818359375
78.9669298799603,7069.43115234375
78.9670240232162,4699.82666015625
78.9671181666405,2418.2216796875
78.9672123102331,464.334991455078
78.9673085050429,0
78.9674026489723,0
78.96749679307,0
78.967590937336,0
79.6781507445819,0
79.6782461625587,0
79.6783415807069,0
79.6784369990266,0
79.6785324175176,668.927490234375
79.6786278361801,1140.82141113281
79.6787232550139,1378.06848144531
79.6788186740192,1257.25671386719
79.6789140931959,855.697204589844
79.6790086719816,0
79.6791040915011,0
79.679199511192,0
79.6792949310543,0
80.9642892319698,0
80.9643869695618,0
80.9644847073309,0
80.9645824452769,0
80.9646801833999,262.156372070312
80.9647779216999,2648.33837890625
80.9648756601768,7076.19677734375
80.9649733988308,15141.3466796875
80.9650711376617,24329.591796875
80.9651688766696,31981.802734375
80.9652666158545,28959.455078125
80.9653643552164,18735.419921875
80.9654620947552,8881.5625
80.9655598344711,1475.62414550781
80.9656575743639,0
80.9657609524568,0
80.9658586927036,0
80.9659564331274,0
80.9660541737282,0
82.9602903498883,0
82.9603917239323,0
82.9604930981623,0
82.960594472578,0
82.9606958471795,806.455383300781
82.9607972219669,1263.51293945312
82.96089859694,1506.07507324219
82.960999972099,1443.73937988281
82.9611013474438,1127.70886230469
82.9612027229744,698.786499023438
82.9613042798622,0
82.9614056557644,0
82.9615070318525,0
82.9616084081264,0
83.0242945049297,0
83.0243959963121,0
83.0244974878806,0
83.0245989796351,0
83.0247004715758,321.717864990234
83.0248019637026,909.46923828125
83.0249034560155,2289.58520507812
83.0250049485145,3624.78002929688
83.0251064411996,3776.57861328125
83.0252079340708,2534.3896484375
83.0253094271281,880.498718261719
83.0254109203715,262.285980224609
83.0255124456406,0
83.0256139392562,0
83.025715433058,0
83.0258169270458,0
83.0355612164546,0
83.0356627284968,0
83.0357642407252,0
83.0358657531397,0
83.0359672657405,405.222595214844
83.0360687785273,1570.59692382812
83.0361702915003,3082.9248046875
83.0362718046594,4571.451171875
83.0363733180047,4811.890625
83.0364748315362,3454.48364257812
83.0365763452538,1967.24072265625
83.0366778591576,757.106567382812
83.0367793732475,333.43798828125
83.0368789178491,0
83.0369804323113,0
83.0370819469597,0
83.0371834617943,0
84.0081816865584,0
84.008284987384,0
84.0083882884001,0
84.0084915896068,0
84.008594891004,258.095184326172
84.0086981925917,1972.04138183594
84.00880149437,5507.32080078125
84.0089047963388,10748.423828125
84.0090080984981,16321.0673828125
84.009111400848,18520.876953125
84.0092147033885,14541.3681640625
84.0093180061194,8984.1337890625
84.0094213090409,3891.78759765625
84.009524612153,528.706298828125
84.0096307407681,0
84.0097340442613,0
84.0098373479449,0
84.0099406518192,0
85.0285981964497,0
85.0287033851153,0
85.0288085739761,0
85.0289137630321,0
85.0290189522833,303.000610351562
85.0291241417297,1253.99035644531
85.0292293313713,3012.71557617188
85.0293345212081,5187.451171875
85.02943971124,7256.212890625
85.0295449014672,6931.36767578125
85.0296500918896,4530.67822265625
85.0297552825072,2189.8935546875
85.0298604733199,400.330993652344
85.0299683502767,0
85.0300735414799,0
85.0301787328783,0
85.0302839244719,0
85.9987744351721,0
85.9988814292676,0
85.9989884235628,0
85.9990954180577,0
85.9992024127522,350.933959960938
85.9993094076464,971.157653808594
85.9994164027403,1736.06408691406
85.9995233980339,3683.29565429688
85.9996303935272,2134.14965820312
85.9997373892201,1638.82824707031
85.9998443851127,1030.05004882812
85.999951381205,539.340942382812
86.000058447579,0
86.0001654440706,0
86.0002724407619,0
86.0003794376529,0
86.0241376910469,0
86.0242447324789,0
86.0243517741107,0
86.0244588159422,0
86.0245658579736,1046.86767578125
86.0246729002048,1810.95263671875
86.0247799426357,2375.06689453125
86.0248869852665,2439.66943359375
86.0249940280971,1972.76037597656
86.0251010711274,1230.5
86.0252081143575,571.828796386719
86.0253123991809,0
86.0254194428106,0
86.0255264866402,0
86.0256335306695,0
86.7880007521392,0
86.7881092224744,0
86.788217693013,0
86.788326163755,0
86.7884346347003,648.444519042969
86.788543105849,1102.54138183594
86.7886515772011,1335.61389160156
86.7887600487565,1223.54357910156
86.7888685205152,831.411560058594
86.7889775894988,0
86.7890860616642,0
86.7891945340331,0
86.7893030066053,0
87.0077445688262,0
87.0078534513862,0
87.0079623341505,0
87.0080712171193,0
87.0081801002924,293.011016845703
87.0082889836699,1248.93225097656
87.0083978672518,3183.23510742188
87.0085067510381,6180.16162109375
87.0086156350287,9600.359375
87.0087245192238,11517.6064453125
87.0088334036233,10796.4638671875
87.0089422882271,7183.8740234375
87.0090511730354,3726.31567382812
87.009160058048,943.731323242188
87.009268943265,0
87.0093778591872,0
87.0094867448131,0
87.0095956306432,0
87.0097045166779,0
87.0191783841673,0
87.0192872881906,0
87.0193961924183,0
87.0195050968505,0
87.0196140014871,513.474609375
87.0197229063282,1187.61181640625
87.0198318113737,1930.79553222656
87.0199407166236,2428.49877929688
87.020049622078,2449.67529296875
87.0201585277369,1982.58752441406
87.0202674336001,1240.33850097656
87.0203763396678,546.220581054688
87.0204853141157,0
87.0205942205924,0
87.0207031272734,0
87.0208120341589,0
87.0442317626494,0
87.0443407137074,0
87.0444496649699,0
87.0445586164369,0
87.0446675681086,331.886840820312
87.0447765199847,1286.38659667969
87.0448854720655,3019.7802734375
87.0449944243508,5059.01318359375
87.0451033768406,6837.76806640625
87.045212329535,6098.40625
87.045321282434,3739.880859375
87.0454302355376,1495.03002929688
87.0455391888457,0
87.0456507435132,0
87.0457596972304,0
87.0458686511522,0
87.0459776052786,0
88.0032283249691,0
88.0033390815052,0
88.0034498382503,0
88.0035605952045,0
88.0036713523679,648.100769042969
88.0037821097403,1493.93225097656
88.0038928673218,2339.22290039062
88.0040036251123,2685.34790039062
88.004114383112,2368.68432617188
88.0042251413208,1621.5087890625
88.0043358997387,830.598083496094
88.0044467571149,0
88.004557515951,0
88.0046682749961,0
88.0047790342504,0
88.0392353094928,0
88.0393461340107,0
88.0394569587379,0
88.0395677836744,0
88.0396786088201,0
88.0397894341751,1395.56591796875
88.0399002597393,6083.5205078125
88.0400110855128,13763.47265625
88.0401219114956,28588.517578125
88.0402327376876,49361.28125
88.0403435640889,70370.359375
88.0404543906995,72097.5625
88.0405652175193,49273.40234375
88.0406760445484,25976.029296875
88.0407868717868,5903.85888671875
88.0408976992344,0
88.0410111962656,0
88.0411220241318,0
88.0412328522072,0
88.0413436804919,0
89.0233317553878,0
89.0234444432723,0
89.0235571313708,0
89.0236698196832,0
89.0237825082096,0
89.0238951969499,2289.3798828125
89.0240078859043,6750.8544921875
89.0241205750725,15052.1142578125
89.0242332644548,27895.296875
89.024345954051,41262.76953125
89.0244586438612,45932.3984375
89.0245713338854,34148.15234375
89.0246840241235,19963.65234375
89.0247967145756,6261.7109375
89.0249094052417,0
89.0250220990903,0
89.0251347901844,0
89.0252474814924,0
89.0253601730143,0
89.0254728647503,1837.02673339844
89.0255855567002,1571.59143066406
89.0256982488641,1102.7958984375
89.025810941242,467.289154052734
89.0259236831066,0
89.0260363759124,0
89.0261490689322,0
89.026261762166,0
89.0429427203888,0
89.0430554455114,0
89.043168170848,0
89.0432808963987,0
89.0433936221635,581.06494140625
89.0435063481423,1169.75244140625
89.0436190743352,1581.6083984375
89.0437318007422,1625.46606445312
89.0438445273632,1310.80651855469
89.0439572541983,801.763977050781
89.0440701024213,0
89.0441828296845,0
89.0442955571618,0
89.0444082848531,0
90.9702752366661,0
90.9703916414322,0
90.9705080464217,0
90.9706244516347,0
90.970740857071,0
90.9708572627308,1511.92199707031
90.9709736686141,4384.048828125
90.9710900747207,9506.8330078125
90.9712064810508,15877.013671875
90.9713228876044,21832.517578125
90.9714392943813,21658.009765625
90.9715557013817,15128.9697265625
90.9716721086055,8426.8876953125
90.9717885160528,2430.9736328125
90.9719049237234,0
90.9720213343824,0
90.9721377425,0
90.972254150841,0
90.9723705594054,1785.39794921875
90.9724869681933,1578.25573730469
90.9726033772045,1142.87768554688
90.9727197864393,563.927551269531
90.972836327796,0
90.9729527374776,0
90.9730691473827,0
90.9731855575112,0
91.0211655469624,0
91.0212820494203,0
91.021398552102,0
91.0215150550073,0
91.0216315581363,458.896636962891
91.021748061489,2488.05444335938
91.0218645650653,5005.771484375
91.0219810688654,7765.34326171875
91.0220975728891,8885.9169921875
91.0222140771365,6448.66552734375
91.0223305816076,3615.93481445312
91.0224470863023,1006.71527099609
91.0225635912208,0
91.0226801441659,0
91.0227966495317,0
91.0229131551212,0
91.0230296609344,0
91.0389930720805,0
91.0391096087677,0
91.0392261456786,0
91.0393426828133,0
91.0394592201717,174.163375854492
91.0395757577539,1662.35229492188
91.0396922955598,4467.365234375
91.0398088335896,9705.60546875
91.0399253718431,15647.431640625
91.0400419103203,20534.951171875
91.0401584490214,18370.822265625
91.0402749879462,11842.7685546875
91.0403915270948,5563.95556640625
91.0405080664671,1018.05548095703
91.0406246060632,0
91.0407411487935,0
91.0408576888371,0
91.0409742291046,1296.173828125
91.0410907695958,1454.06457519531
91.0412073103108,1493.68334960938
91.0413238512495,1134.92834472656
91.0414403924121,520.768310546875
91.0415593204871,0
91.0416758620972,0
91.041792403931,0
91.0419089459887,0
91.9388648779094,0
91.938983146714,0
91.9391014157468,0
91.9392196850078,0
91.939337954497,611.015441894531
91.9394562242144,1078.06774902344
91.93957449416,1290.60998535156
91.9396927643338,1091.22863769531
91.9398110347359,645.8076171875
91.9399295921262,0
91.9400478629847,0
91.9401661340713,0
91.9402844053863,0
92.0463472839794,0
92.0464657602403,0
92.0465842367299,0
92.0467027134483,0
92.0468211903954,529.919616699219
92.0469396675713,931.366333007812
92.0470581449759,3013.28002929688
92.0471766226093,6855.6767578125
92.0472951004714,13557.373046875
92.0474135785622,20894.830078125
92.0475320568818,24744.423828125
92.0476505354302,19140.51953125
92.0477690142073,11226.4462890625
92.0478874932132,3731.21875
92.0480059724478,0
92.0481217640559,0
92.0482402437481,0
92.0483587236689,0
92.0484772038185,0
93.0005615219647,0
93.0006818453093,0
93.0008021688873,0
93.0009224926989,0
93.001042816744,947.320617675781
93.0011631410226,1919.82299804688
93.0012834655347,2616.65478515625
93.0014037902804,2540.52661132812
93.0015241152595,1795.53833007812
93.0016444404722,921.152770996094
93.001764852415,0
93.0018851780946,0
93.0020055040079,0
93.0021258301546,0
93.0334185533398,0
93.0335389404552,0
93.0336593278043,0
93.0337797153871,0
93.0339001032035,0
93.0340204912537,1390.09753417969
93.0341408795375,5315.26416015625
93.034261268055,13037.955078125
93.0343816568061,25121.447265625
93.034502045791,37912.4609375
93.0346224350095,42896
93.0347428244617,32785.6796875
93.0348632141476,19702.474609375
93.0349836040672,7502.48779296875
93.0351039942205,350.978424072266
93.0352268867802,0
93.0353472774008,0
93.0354676682551,0
93.0355880593431,0
93.9959769002976,0
93.9960991605926,0
93.9962214211262,0
93.9963436818983,0
93.9964659429089,626.595031738281
93.9965882041581,1061.16967773438
93.9967104656457,1466.3740234375
93.996832727372,1627.96923828125
93.9969549893368,1405.43957519531
93.9970772515401,930.106384277344
93.9971996005367,0
93.9973218632172,0
93.9974441261361,0
93.9975663892936,0
94.0293629058432,0
94.0294852312816,0
94.0296075569587,0
94.0297298828746,0
94.0298522090291,779.711791992188
94.0299745354224,1069.68237304688
94.0300968620543,1257.67175292969
94.030219188925,1081.67358398438
94.0303415160344,627.595031738281
94.0304638638716,0
94.0305861914584,0
94.0307085192839,0
94.0308308473481,0
94.0371922356483,0
94.0373145763652,0
94.0374369173207,0
94.0375592585151,0
94.0376815999482,925.904174804688
94.03780394162,1626.28356933594
94.0379262835306,2121.84741210938
94.0380486256799,2109.24169921875
94.038170968068,1639.83630371094
94.0382933106948,1032.66638183594
94.0384180954009,0
94.0385404385052,0
94.0386627818483,0
94.0387851254301,0
94.97615905522,0
94.9762832328725,0
94.9764074107685,0
94.976531588908,0
94.9766557672911,0
94.9767799459177,0
94.9769041247879,0
94.9770283039016,0
94.9771524832588,0
94.9772766628596,0
94.977400842704,0
94.9775250227918,0
94.9776492031232,0
94.9777733932151,0
94.9778975740336,0
94.9780217550957,0
94.9781459364013,0
94.9792635791113,0
94.9793877628523,0
94.979511946837,0
94.9796361310652,0
94.9797603155369,0
94.9798845002522,25422.271484375
94.9800086852111,77003.7890625
94.9801328704135,140016.25
94.9802570558595,270690.4375
94.980381241549,649758.4375
94.9805054274821,1150234.75
94.9806296136587,1619187.5
94.9807538000789,1430750.625
94.9808779867427,855659.1875
94.98100217365,313031.03125
94.9811263608009,8251.0595703125
94.9812505481953,0
94.9813747382198,0
94.9814989261014,0
94.9816231142266,0
94.9817473025953,0
94.9818714923135,0
94.9819956811693,0
94.9821198702687,0
94.9822440596116,0
94.9823682503041,0
94.9824924401342,0
94.9826166302079,0
94.9827408205251,0
94.9828650124829,0
94.9829892032873,0
94.9831133943352,0
94.9832375856268,0
94.9833617816729,0
94.9834859734516,0
94.9836101654739,0
94.9837343577397,0
94.9838585502491,0
94.983982743002,0
94.9841069359986,0
94.9842311292387,0
94.9843553227224,0
94.9844795164497,0
94.9846037104205,0
94.984727904635,0
94.984852099093,0
94.9849762937946,0
94.9851004887397,0
94.9852247888769,0
94.9853489843093,0
94.9854731799852,0
94.9855973759047,0
95.024109856119,0
95.0242341278241,0
95.024358399773,0
95.0244826719656,0
95.024606944402,312.528381347656
95.0247312170822,1002.70001220703
95.0248554900062,3051.24291992188
95.024979763174,4681.490234375
95.0251040365856,4917.98681640625
95.025228310241,3303.36767578125
95.0253525841401,1697.80700683594
95.0254768582831,279.783447265625
95.0256035684858,0
95.0257278431163,0
95.0258521179906,0
95.0259763931087,0
95.9607805692046,0
95.9609066828855,0
95.9610327968149,0
95.961158910993,0
95.9612850254197,388.448455810547
95.9614111400949,1027.25341796875
95.9615372550189,2838.54077148438
95.9616633701914,4399.19189453125
95.9617894856125,4905.4345703125
95.9619156012823,3454.86303710938
95.9620417172006,1836.50378417969
95.9621678333676,358.374603271484
95.9622939977755,0
95.9624201144397,0
95.9625462313525,0
95.962672348514,0
95.9789435472717,0
95.9790696967595,0
95.979195846496,0
95.9793219964812,0
95.9794481467151,0
95.9795742971977,1234.55212402344
95.979700447929,5272.22607421875
95.9798265989091,13523.193359375
95.9799527501378,29107.423828125
95.9800789016153,46389.3359375
95.9802050533414,58135.94140625
95.9803312053163,48030.32421875
95.9804573575399,29433.8984375
95.9805835100122,11930.525390625
95.9807096627333,1328.74389648438
95.980835815703,0
95.9809620733169,0
95.9810882267841,0
95.9812143805,0
95.9813405344646,0
96.0194504143994,0
96.0195766437557,0
96.0197028733608,0
96.0198291032149,0
96.0199553333179,553.569946289062
96.0200815636699,1314.60522460938
96.0202077942707,3071.60498046875
96.0203340251205,4245.1923828125
96.0204602562192,3658.15234375
96.0205864875668,2163.86083984375
96.0207127191633,831.842956542969
96.0208389510088,298.869110107422
96.02096189568,0
96.0210881280233,0
96.0212143606155,0
96.0213405934567,0
96.8462484995531,0
96.8463763628165,0
96.8465042263332,0
96.8466320901031,0
96.8467599541263,589.766174316406
96.8468878184026,1106.6259765625
96.8470156829322,1454.90808105469
96.847143547715,1473.19079589844
96.8472714127511,1135.71569824219
96.8473992780403,612.761901855469
96.8475274313033,0
96.847655297099,0
96.8477831631479,0
96.8479110294501,0
96.9592507308255,0
96.9593788179446,0
96.9595069053175,0
96.9596349929442,0
96.9597630808247,593.548828125
96.9598911689591,1458.11987304688
96.9600192573472,2320.71166992188
96.9601473459892,2719.03369140625
96.960275434885,2467.52563476562
96.9604035240346,1721.84582519531
96.9605316134381,870.558776855469
96.9606597274552,0
96.9607878173663,0
96.9609159075312,0
96.9610439979499,0
96.9683455714047,0
96.9684736765462,0
96.9686017819415,0
96.9687298875908,0
96.9688579934938,0
96.9689860996508,5459.09130859375
96.9691142060616,13039.103515625
96.9692423127262,25669.134765625
96.9693704196448,57058.1875
96.9694985268172,132023.515625
96.9696266342434,216295.953125
96.9697547419236,267370.59375
96.9698828498576,200924.53125
96.9700109580454,114730.8984375
96.9701390664872,31270.0390625
96.9702671751828,537.375
96.9703952865188,0
96.9705233957221,0
96.9706515051793,0
96.9707796148904,0
96.9709077248554,0
96.9710358373443,0
96.971163947817,0
96.9712920585436,0
96.9714201695241,0
96.9715482807584,0
96.9716763922466,0
96.9718045039887,0
96.9719326159847,0
96.9720607401671,0
96.9721888526708,0
96.9723169654284,0
96.9724450784399,0
96.9751355103289,0
96.9752636289259,0
96.9753917477769,0
96.9755198668817,0
96.9756479862405,451.106140136719
96.9757761058531,2529.53662109375
96.9759042257196,7111.62939453125
96.97603234584,14422.806640625
96.9761604662144,21740.69140625
96.9762885868426,24267.380859375
96.9764167077247,18711.326171875
96.9765448288608,10189.1533203125
96.9766729502507,3733.490234375
96.9768010718946,1422.18200683594
96.97692919679,2930.15502929688
96.9770573189416,9025.615234375
96.9771854413472,21100.263671875
96.9773135640067,34643.98828125
96.97744168692,43433.9453125
96.9775698100873,35239.7109375
96.9776979335085,21400.146484375
96.9778260571836,8126.29443359375
96.9779541811126,297.373443603516
96.9780823240966,0
96.9782104485334,0
96.9783385732242,0
96.9784666981688,0
96.9837200395265,0
96.9838481751361,0
96.9839763109996,0
96.9841044471171,0
96.9842325834885,361.111877441406
96.9843607201139,1219.50512695312
96.9844888569932,3048.81616210938
96.9846169941264,5741.1953125
96.9847451315136,8504.1279296875
96.9848732691547,9356.806640625
96.9850014070498,6823.634765625
96.9851295451988,3858.31079101562
96.9852576836018,1074.6513671875
96.9853858222587,0
96.985516475595,0
96.9856446147599,0
96.9857727541787,0
96.9859008938514,0
97.972220597175,0
97.9723506967898,0
97.9724807966637,0
97.9726108967967,0
97.9727409971889,434.855682373047
97.9728710978403,1158.85192871094
97.9730011987508,1910.7451171875
97.9731312999204,2119.52685546875
97.9732614013492,1602.53405761719
97.9733915030371,766.787353515625
97.973521736388,0
97.9736518385942,0
97.9737819410596,0
97.9739120437842,0
98.023500046971,0
98.0236302487419,0
98.0237604507723,0
98.023890653062,0
98.0240208556112,0
98.0241510584198,884.205322265625
98.0242812614878,3301.05517578125
98.0244114648152,8747.15625
98.0245416684021,16165.4619140625
98.0246718722484,23679.482421875
98.0248020763541,24223.8671875
98.0249322807192,16887.611328125
98.0250624853437,9412.3486328125
98.0251926902277,3008.10400390625
98.0253228953711,0
98.0254531033932,0
98.0255833090554,0
98.0257135149771,1460.84606933594
98.0258437211582,1368.71838378906
98.0259739275987,1310.66186523438
98.0261041342986,974.813293457031
98.0262367356301,0
98.026366942849,0
98.0264971503272,0
98.0266273580648,0
98.9656080597448,0
98.9657401430812,0
98.965872226682,0
98.9660043105472,0
98.9661363946769,0
98.966268479071,1938.35095214844
98.9664005637295,6398.49560546875
98.9665326486525,15616.3291015625
98.9666647338398,27289.62109375
98.9667968192916,38670.80859375
98.9669289050079,38043.85546875
98.9670609909886,25937.8515625
