logFC,P.Value,adj.P.Val,symbol,FC,logPval
-0.224215418206672,0.0290663419563508,0.0526287287065694,DHRS7,-0.954126691705502,1.5366096214162
-0.174592660982126,0.0295858705354656,0.0534857065773965,GRWD1,-0.907141279532288,1.52891564750623
0.149566584711543,0.0298630456704205,0.0539025644940351,BST2,0.883855870254341,1.52486590155391
-0.176689595567431,0.030846803939859,0.0555915142654468,RDH11,-0.909104660415952,1.51078982687184
0.185732563129429,0.0314364460002033,0.0565660466908791,CPNE1,0.917593734415997,1.50256655836244
0.20509492557558,0.0317247476944637,0.0569961693827554,PSME1,0.935891791241989,1.49860182314462
-0.150347842767108,0.032122429367072,0.0576211639964376,MAGT1,-0.884578730512229,1.49319161716619
0.372480992382492,0.0322759618694444,0.0578069471872247,ATP6AP1,1.10146394964391,1.49112080627711
-0.224321059164108,0.0324756780507055,0.0580747442112307,AHCTF1,-0.954227902333107,1.48844177264583
0.235954831077269,0.0325988213556594,0.0582049943032375,PLCG1,0.965405209446131,1.48679810201755
0.152535122452278,0.0329924498446619,0.0588170484904066,PC,0.886603894957225,1.48158543484825
-0.233978194426168,0.0347229797382781,0.0618069039341351,PRKCA,-0.963501721525423,1.45938301309334
0.273557606576233,0.0348760686663287,0.0619840421612017,ABHD12,1.00196570042003,1.45747247593974
-0.169821994649467,0.0351041290460675,0.0622160937281067,TNPO1,-0.902681589937122,1.45464179759524
0.196495691523698,0.0351141825449038,0.0622160937281067,NARS1,0.927744625324258,1.45451743746754
0.143148949375593,0.0354866722785591,0.0626197250667139,ATXN10,0.87792773309846,1.44993472420322
-0.137216228092377,0.0354936223573424,0.0626197250667139,FANCI,-0.872462979361301,1.4498496757855
-0.136107479661401,0.0355501087093443,0.0626197250667139,RRP12,-0.871443327058191,1.44915906689494
-0.205757853591539,0.0355584782790242,0.0626197250667139,ACOX1,-0.936521245402802,1.4490568328864
0.143581403553682,0.0370623930713823,0.0651689799142695,RPS11,0.878326655112401,1.43106654227178
0.68587041963098,0.0374243898897648,0.0657056435545642,GTPBP1,1.45326458080717,1.42684527100277
-0.137112187564938,0.0379643111968548,0.0665525879617591,ATP2B4,-0.872367277359848,1.42062447530981
0.197356427018587,0.0386474481691,0.0676476513338105,MTA2,0.928558622053074,1.41287917658824
0.291539458658059,0.0392231953190401,0.0685517174986848,WRN,1.01968817749101,1.40645702941121
-0.160353298461477,0.0393413140102358,0.0686544499394311,TMED7,-0.893859302348949,1.4051511386245
-0.399761990424473,0.0400346754234995,0.0697592160617303,TTI1,-1.12979441159568,1.39756368813482
-0.162648049727132,0.0402041003399362,0.0699490888621145,HSD17B10,-0.895993846233276,1.39572965178625
-0.196345920223994,0.0407542473591408,0.07072203369227,MMUT,-0.92760302048854,1.38982712291142
0.266870589361375,0.0407706106073847,0.07072203369227,CDC37,0.995414991247337,1.38965278422035
0.272491222477083,0.0420272718535547,0.0727927448122197,GIMAP2,1.00091961443521,1.37646880074883
