logFC,P.Value,adj.P.Val,symbol,FC,logPval
0.61808425912923,0.0004301957530744,0.00180995085929848,RAP1GDS1,1.37195185356942,3.36633388131596
0.678209856285287,0.000967650408527364,0.0033320581031731,MYO5A,1.44391794004463,3.01428151569767
0.774957604891702,0.00115330746417608,0.00375880770718795,SCAF4,1.56503831763646,2.93805489722016
0.72676986202465,0.00141385306417766,0.00439738708401491,DIDO1,1.50386579144658,2.84959572259899
0.685596040318778,0.00207762470017079,0.00593533772369778,PTGES3,1.45292910511425,2.68243290016923
0.731452573910246,0.00287055811680415,0.00766837828355328,EIF3F,1.50973563250906,2.54203365605926
0.618127558991862,0.00464488647660808,0.011290196750915,SLC12A7,1.37200280814781,2.33302489591903
0.963381642742378,0.00609548135744391,0.01388281876095,PRRC1,1.82166165613512,2.21499199264984
0.637941882320982,0.0150158988916058,0.0297480743845601,ADRM1,1.39545040145559,1.82344866466518
0.68587041963098,0.0374243898897648,0.0657056435545642,GTPBP1,1.45326458080717,1.42684527100277
