logFC,P.Value,adj.P.Val,symbol,FC,logPval
0.0138378461039217,0.65965214236748,0.835035846885818,USP5,0.762024264127499,0.180685022755459
-0.0167600271552573,0.659978914477818,0.835118102810091,CHI3L1,-0.764572393615729,0.180469939416029
-0.0104570134690398,0.660586895771271,0.835555986324486,ICOSLG,-0.75908009259395,0.180070045768241
0.009851765555144,0.660906642157757,0.83562908778567,ANKRD12,0.758553457605335,0.179859883417864
0.013191946255823,0.661631951574394,0.836214709002503,WASHC3,0.761461464445081,0.179383529970954
0.0139998581083098,0.662243114644304,0.836253187837756,CD70,0.762165455952043,0.17898254837619
-0.0131828451470959,0.662328745396948,0.836253187837756,CDK6,-0.761453535357274,0.178926395947578
-0.0124602972250081,0.66264329735155,0.836253187837756,RABEP2,-0.7608241322551,0.178720190569178
0.0315174524996813,0.662710990236315,0.836253187837756,MCTS1,0.777488942703077,0.178675827116147
0.00984041172262984,0.663390955849808,0.836780209237203,TRIP4,0.758543579746991,0.178230453605346
0.0104968875331704,0.664068242414617,0.836985506317961,RNASEL,0.759114792285219,0.177787288431348
-0.0117417314748334,0.66413889976963,0.836985506317961,ERBIN,-0.760198387241762,0.177741081633564
-0.0129120225412063,0.664522216888043,0.836985506317961,CTR9,-0.761217602561377,0.17749049476551
0.0167045684804208,0.664603224922695,0.836985506317961,ADA,0.764524004718659,0.17743755568034
-0.0204030382125158,0.66536950761143,0.837619861594499,RFC5,-0.767753477880746,0.176937105750834
0.0179887122536186,0.665685119733166,0.83768660037428,MRPS17,0.765644737948855,0.17673115085966
0.0159264574093747,0.665997755137758,0.837749542148836,HNRNPA3,0.763845205016905,0.176527234692953
-0.018862105984752,0.666583755866694,0.83796333298467,IDH3B,-0.76640733665512,0.176145273968943
0.00999506714268605,0.666743853024774,0.83796333298467,XRCC4,0.758678134328859,0.176040979552188
-0.0107238459385712,0.6669557687925,0.83796333298467,PSMD2,-0.759312309823435,0.175902966692589
0.0132031411359215,0.668678026466595,0.839766637976685,ARHGEF18,0.761471217714513,0.174782947984638
-0.0128847109532586,0.668917563353842,0.839766637976685,TCERG1,-0.761193810987564,0.174627400896643
-0.0101563208809203,0.669486394405753,0.840150117291248,TBC1D23,-0.758818438918185,0.174258244484004
0.0135001491565987,0.670510288765787,0.840975099182019,PDIA4,0.761729995539722,0.173594553651422
0.0134460535774767,0.670671050883716,0.840975099182019,RBM19,0.761682860616021,0.17349043931731
-0.0214408237037365,0.672139784824497,0.842106061115302,GOLGB1,-0.768660569205129,0.172540397385459
-0.0243710864910369,0.672186374295753,0.842106061115302,SDHA,-0.771223956085818,0.17251029524075
-0.0147761828013131,0.672364933435948,0.842106061115302,DCTN1,-0.762842148482093,0.172394944864323
-0.0123867666110549,0.673079764931557,0.842331858616411,UBLCP1,-0.760760091292688,0.17193346561717
-0.0107451132273955,0.673210301076159,0.842331858616411,PromTArtB,-0.759330819299021,0.171849247321427
-0.0141623739296968,0.67333737914478,0.842331858616411,RBM39,-0.762307096504468,0.171767275765651
-0.0468625045071107,0.674096355344633,0.842777424720216,APAF1,-0.791006111532004,0.171278020966821
0.0155143019890573,0.674573247040304,0.842777424720216,RRM2,0.763485743581784,0.170970886528318
0.015115829647069,0.674671785506105,0.842777424720216,HNRNPUL2,0.763138275090179,0.170907451479833
0.00946257306229548,0.675064184993553,0.842777424720216,TNPO2,0.758214886104321,0.170654932556686
